Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2015-07-13,13,July,2015,21,Youth (<25),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
2013-07-14,14,July,2013,21,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-07-14,14,July,2015,21,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2165,3756,5921
2013-10-08,8,October,2013,21,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-10-08,8,October,2015,21,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2012-07-25,25,July,2012,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2015,2532,4547
2011-07-25,25,July,2011,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2015,2532,4547
2012-11-24,24,November,2012,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2015,2532,4547
2011-11-24,24,November,2011,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2013-04-02,2,April,2013,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-04-02,2,April,2015,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2013-08-22,22,August,2013,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-08-22,22,August,2015,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2015,2532,4547
2013-08-25,25,August,2013,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2015-08-25,25,August,2015,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2015,2532,4547
2014-04-04,4,April,2014,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2016-04-04,4,April,2016,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
2013-08-09,9,August,2013,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-08-09,9,August,2015,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1087,2532,3619
2013-11-10,10,November,2013,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-11-10,10,November,2015,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1631,3798,5429
2013-11-29,29,November,2013,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-11-29,29,November,2015,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1087,2532,3619
2014-01-26,26,January,2014,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2016-01-26,26,January,2016,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2013-07-14,14,July,2013,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-07-14,14,July,2015,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1994,2504,4498
2013-10-13,13,October,2013,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2015-10-13,13,October,2015,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1994,2504,4498
2014-05-03,3,May,2014,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2014-05-03,3,May,2014,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2016-05-03,3,May,2016,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2991,3756,6747
2016-05-03,3,May,2016,52,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
2012-11-25,25,November,2012,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1087,2532,3619
2011-11-25,25,November,2011,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
2013-01-13,13,January,2013,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
2015-01-13,13,January,2015,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
2013-01-15,15,January,2013,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
2015-01-15,15,January,2015,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,1631,3798,5429
2013-07-31,31,July,2013,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
2015-07-31,31,July,2015,46,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,544,1266,1810
2013-03-23,23,March,2013,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2015-03-23,23,March,2015,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,308,565,364,924,1288
2013-07-09,9,July,2013,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2015-07-09,9,July,2015,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",2,308,565,243,616,859
2013-11-27,27,November,2013,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2015-11-27,27,November,2015,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2014-01-18,18,January,2014,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2016-01-18,18,January,2016,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2014-01-21,21,January,2014,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2016-01-21,21,January,2016,40,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,121,308,429
2013-06-17,17,June,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-06-17,17,June,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2013-06-30,30,June,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-06-30,30,June,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2013-07-16,16,July,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-07-16,16,July,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2,1912,3400,2704,3824,6528
2013-07-24,24,July,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-07-24,24,July,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2013-08-04,4,August,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-08-04,4,August,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2013-11-19,19,November,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-11-19,19,November,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2013-11-24,24,November,2013,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2015-11-24,24,November,2015,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2014-02-03,3,February,2014,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2016-02-03,3,February,2016,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2014-04-14,14,April,2014,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2016-04-14,14,April,2016,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2,1912,3400,2704,3824,6528
2014-04-29,29,April,2014,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2016-04-29,29,April,2016,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2014-06-05,5,June,2014,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,1352,1912,3264
2016-06-05,5,June,2016,40,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",2,1912,3400,2704,3824,6528
2014-04-20,20,April,2014,65,Seniors (64+),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2016-04-20,20,April,2016,65,Seniors (64+),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
2013-02-02,2,February,2013,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2015-02-02,2,February,2015,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2013-07-19,19,July,2013,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2015-07-19,19,July,2015,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2013-09-03,3,September,2013,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2015-09-03,3,September,2015,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2013-09-11,11,September,2013,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2015-09-11,11,September,2015,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2165,3756,5921
2014-04-01,1,April,2014,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2016-04-01,1,April,2016,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2165,3756,5921
2014-06-01,1,June,2014,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
2016-06-01,1,June,2016,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2165,3756,5921
2013-08-28,28,August,2013,63,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-08-28,28,August,2015,63,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1631,3798,5429
2013-08-02,2,August,2013,62,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
2015-08-02,2,August,2015,62,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1631,3798,5429
2012-12-19,19,December,2012,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1443,2504,3947
2011-12-19,19,December,2011,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",4,1252,2295,2887,5008,7895
2013-08-06,6,August,2013,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-08-06,6,August,2015,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2013-09-19,19,September,2013,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2015-09-19,19,September,2015,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2165,3756,5921
2014-04-27,27,April,2014,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2016-04-27,27,April,2016,37,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,722,1252,1974
2013-08-22,22,August,2013,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-08-22,22,August,2015,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1443,2504,3947
2013-11-15,15,November,2013,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-11-15,15,November,2015,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2013-12-07,7,December,2013,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2015-12-07,7,December,2015,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2014-01-17,17,January,2014,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2016-01-17,17,January,2016,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2014-01-24,24,January,2014,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
2016-01-24,24,January,2016,45,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1443,2504,3947
2013-08-09,9,August,2013,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-08-09,9,August,2015,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2013-08-24,24,August,2013,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-08-24,24,August,2015,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2013-11-24,24,November,2013,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2015-11-24,24,November,2015,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1994,2504,4498
2014-06-15,15,June,2014,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2016-06-15,15,June,2016,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2991,3756,6747
2014-06-17,17,June,2014,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2016-06-17,17,June,2016,58,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
2013-08-04,4,August,2013,58,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
2015-08-04,4,August,2015,58,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
2013-03-29,29,March,2013,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-03-29,29,March,2015,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,3060,3756,6816
2013-07-09,9,July,2013,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-07-09,9,July,2015,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,3060,3756,6816
2013-07-15,15,July,2013,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-07-15,15,July,2015,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2013-10-15,15,October,2013,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
2015-10-15,15,October,2015,58,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,3060,3756,6816
2012-04-17,17,April,2012,35,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1505,2532,4037
2011-04-17,17,April,2011,35,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
2013-07-10,10,July,2013,35,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",1,1912,3400,1046,1912,2958
2015-07-10,10,July,2015,35,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-100 Silver, 44",1,1912,3400,1046,1912,2958
2012-04-25,25,April,2012,36,Adults (35-64),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2062,2532,4594
2011-04-25,25,April,2011,36,Adults (35-64),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297
2013-07-08,8,July,2013,36,Adults (35-64),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,1454,1912,3366
2015-07-08,8,July,2015,36,Adults (35-64),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,1454,1912,3366
2013-03-31,31,March,2013,35,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
2015-03-31,31,March,2015,35,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1273,2532,3805
2013-07-09,9,July,2013,35,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
2015-07-09,9,July,2015,35,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
2013-07-23,23,July,2013,36,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Black, 44",1,1898,3375,1342,1898,3240
2015-07-23,23,July,2015,36,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Black, 44",2,1898,3375,2684,3796,6480
